id,Clube Atacante,Ações Relevantes,Tipo de Ataque,Jogadores no Terço Final,Local da Assistência X,Local da Assistência Y,Local da Finalização X,Local da Finalização Y,Zona de Finalização,Toques na Bola,Resultado,Parte do Corpo,Jogadores na ZV,Direção da Finalização X,Direção da Finalização Y,Desvios,Clube Defensor,Jogadores Protegendo ZV,Jogadores Recompondo
190694186648700640,Liverpool,Individual indireto; Passe funil,Ataque Rápido,,0.26247223,0.90787324,0.42480912,0.8437649,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190694235275489856,Liverpool,Troca de passes; Individual indireto; Cruzamento simples,Ataque Posicional,,0.74636906,0.88252023,0.39371133,0.91057765,Zona vermelha,1,Fora,Cabeça,4.0,,,,Adversário,,
190694296253975584,Liverpool,Individual indireto; Pivô,Ataque Posicional,,,,0.61711322,0.82737493,Zona vermelha,1,Certa,Pé,4.0,0.25880073,0.08651027,,Adversário,,
190694361296357248,Liverpool,Passe profundidade,Ataque Posicional,,,,0.45932397,0.83511361,Zona vermelha,2,Gol,Pé,3.0,0.8773898,0.22419968,Ninguém,Adversário,,
190694422320123200,Liverpool,Cruzamento simples,Ataque Rápido,,0.79401489,0.7131364,0.47455483,0.88117257,Zona vermelha,1,Certa,Cabeça,6.0,0.67553078,0.41501472,,Adversário,,
190694497037786336,Liverpool,Lançamento; Passe funil,Ataque Posicional,,0.69817691,0.86950528,0.57989723,0.80433557,Zona amarela,1,Gol,Pé,,0.24094908,0.71926644,Ninguém,Adversário,,
190694543353739008,Liverpool,Troca de passes; Passe profundidade,Contra Ataque,4.0,0.48706281,0.72742825,0.42938957,0.8397501,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190694632060272032,Liverpool,Cruzamento profundidade,Ataque Posicional,,0.79342114,0.74299661,0.46470175,0.8891435,Zona vermelha,1,Gol,Cabeça,2.0,0.30517726,0.33937243,Ninguém,Adversário,,
190694687847342688,Liverpool,Lançamento; Troca de passes,Ataque Posicional,,0.34740679,0.80020801,0.56185255,0.83831263,Zona vermelha,1,Bloqueada,Pé,3.0,,,,Adversário,,
190694737715250208,Liverpool,Troca de passes,Ataque Posicional,,0.10466083,0.77377996,0.28111145,0.77665658,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190694796746963328,Liverpool,Troca de passes; Individual direto,Ataque Posicional,,0.75475357,0.75214276,0.4561358,0.76689687,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190694847377540320,Liverpool,Troca de passes,Contra Ataque,4.0,0.6505125,0.67950792,0.67320088,0.83771264,Zona amarela,3+,Certa,Pé,,0.42661581,0.32293083,,Adversário,,
190694932402139648,Liverpool,Pivô; Troca de passes,Ataque Posicional,,0.61672542,0.72264691,0.50270441,0.79737279,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190694971402593760,Liverpool,Passe profundidade; Passe funil,Ataque Rápido,,0.29373486,0.86086722,0.43200652,0.84384922,Zona vermelha,1,Bloqueada,Pé,2.0,,,,Adversário,,
190695006640631584,Liverpool,,Ataque Rápido,,,,0.47249883,0.72657214,Zona verde,1,Bloqueada,Pé,,,,,Adversário,,
190695089023192800,Liverpool,Passe profundidade; Troca de passes,Ataque Posicional,,0.39053739,0.7320345,0.53689352,0.8422914,Zona vermelha,2,Gol,Pé,2.0,0.8116005,0.11713788,Ninguém,Adversário,,
190695142548998976,Liverpool,Troca de passes,Recuperada no Ataque,,0.56425168,0.77019003,0.40327465,0.87615489,Zona vermelha,1,Certa,Pé,4.0,0.41119833,0.0753873,,Adversário,,
190698039865491104,Liverpool,Lançamento; Individual direto,Contra Ataque,2.0,,,0.64348628,0.85298087,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190698108764803488,Liverpool,Lançamento; Erro adversário; Cruzamento profundidade,Ataque Posicional,,0.72292327,0.8693731,0.46420762,0.91377515,Zona vermelha,1,Gol,Pé,3.0,0.17036901,0.61266556,Ninguém,Adversário,,
190698167631076256,Liverpool,,Ataque Rápido,,0.71218272,0.78305522,0.6525523,0.73536747,Zona verde,1,Bloqueada,Pé,,,,,Adversário,,
190698223905309632,Liverpool,,Recuperada no Ataque,,,,0.6464424,0.91682289,Zona amarela,3+,Certa,Pé,,0.56887912,0.21156794,,Adversário,,
190698318788576896,Liverpool,Troca de passes; Pivô,Ataque Posicional,,0.46299323,0.79608678,0.52866713,0.7967901,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190698338410505408,Liverpool,Rebote; Passe funil,Ataque Posicional,,0.68554678,0.90067644,0.56675636,0.89664466,Zona vermelha,1,Gol,Pé,3.0,0.58124476,0.71524284,Ninguém,Adversário,,
190698529491760736,Liverpool,Troca de passes; Pivô,Ataque Rápido,,0.46506939,0.83093313,0.59161143,0.84680382,Zona vermelha,1,Gol,Pé,3.0,0.92947096,0.10888143,Ninguém,Adversário,,
190698579465515104,Liverpool,Passe profundidade,Contra Ataque,3.0,0.46070676,0.5205351,0.56864041,0.88650543,Zona vermelha,3+,Gol,Pé,2.0,0.22803501,0.1332444,Ninguém,Adversário,,
190698686654583776,Liverpool,Individual direto,Ataque Posicional,,,,0.65286459,0.7914651,Zona amarela,3+,Certa,Pé,,0.24446919,0.71674218,,Adversário,,
190698771972036384,Liverpool,Lançamento,Ataque Posicional,,0.68574681,0.49649217,0.46593512,0.8273512,Zona vermelha,3+,Bloqueada,Pé,3.0,,,,Adversário,,
190698820727039264,Liverpool,,Ataque Rápido,,,,0.34865438,0.76669469,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190698897786556000,Liverpool,,Ataque Posicional,,,,0.50383065,0.74278132,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190698925001404448,Liverpool,Passe profundidade,Contra Ataque,3.0,0.85959709,0.46278965,0.60919913,0.84884464,Zona vermelha,3+,Bloqueada,Pé,3.0,,,,Adversário,,
190698999079100480,Liverpool,Lançamento; Individual direto,Ataque Posicional,,0.38119624,0.36407466,0.68955403,0.86583988,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190699045028151936,Liverpool,Cruzamento profundidade,Contra Ataque,2.0,0.83799225,0.59765053,0.51749569,0.80517429,Zona amarela,1,Gol,Pé,,0.0926723,0.07806998,Ninguém,Adversário,,
190699166330575872,Liverpool,Lançamento; Pivô,Ataque Posicional,,0.55298656,0.77700001,0.62184152,0.80338768,Zona amarela,3+,Certa,Pé,,0.20406677,0.78204643,,Adversário,,
190699333364902720,Liverpool,Troca de passes,Ataque Posicional,,,,0.51850176,0.87357334,Zona vermelha,1,Bloqueada,Pé,3.0,,,,Adversário,,
190699441952593664,Liverpool,Pivô; Passe profundidade; Cruzamento profundidade,Ataque Rápido,,0.34468113,0.92065231,0.51052402,0.92752012,Zona vermelha,1,Gol,Pé,3.0,0.49121717,0.5939276,Ninguém,Adversário,,
190699848218646304,Liverpool,Troca de passes,Ataque Posicional,,0.24160267,0.7709162,0.61801532,0.77829378,Zona amarela,3+,Trave,Pé,,,,,Adversário,,
190699890182361056,Liverpool,Troca de passes,Ataque Rápido,,0.16537954,0.71402562,0.65354492,0.76942255,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190699944333651456,Liverpool,Troca de passes,Ataque Posicional,,0.93969464,0.75447365,0.68666709,0.8356699,Zona amarela,3+,Certa,Pé,,0.2259565,0.67808662,,Adversário,,
190700000498477824,Liverpool,Rebote; Erro adversário; Cruzamento profundidade,Contra Ataque,4.0,,,0.45249184,0.90594485,Zona vermelha,1,Gol,Pé,2.0,0.11671467,0.317496,Ninguém,Adversário,,
190700308107665536,Liverpool,Individual direto,Recuperada no Ataque,,,,0.67516359,0.8930427,Zona amarela,3+,Gol,Pé,,0.1969122,0.44406141,Ninguém,Adversário,,
190700377893536256,Liverpool,,Ataque Posicional,,,,0.56002029,0.80228739,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190700431283049728,Liverpool,Troca de passes,Ataque Rápido,,0.29886044,0.5964221,0.60616237,0.76729142,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190700487672156832,Liverpool,Troca de passes,Ataque Posicional,,,,0.62724974,0.82144156,Zona vermelha,2,Bloqueada,Pé,2.0,,,,Adversário,,
190700551944762528,Liverpool,Troca de passes,Ataque Posicional,,0.88425687,0.76880718,0.7003266,0.8456799,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190700587013086848,Liverpool,Cruzamento profundidade,Recuperada no Ataque,,0.76530872,0.72353831,0.43201521,0.86320848,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190700618651061312,Liverpool,Troca de passes,Ataque Rápido,,0.21840553,0.84026285,0.3867954,0.78210192,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190700702686167136,Liverpool,Passe profundidade; Cruzamento simples,Ataque Posicional,,0.88871398,0.78394335,0.52385741,0.86657152,Zona vermelha,1,Certa,Cabeça,2.0,0.68465555,0.63473709,,Adversário,,
190700768640511424,Liverpool,Passe profundidade; Individual indireto; Cruzamento profundidade,Ataque Posicional,,0.69189426,0.86898328,0.44073495,0.90543117,Zona vermelha,1,Gol,Pé,2.0,0.42725502,0.08930382,Ninguém,Adversário,,
190700841238832448,Liverpool,Troca de passes; Pivô; Individual direto,Ataque Posicional,,,,0.45706715,0.81052426,Zona vermelha,2,Certa,Pé,2.0,0.56654062,0.35250955,,Adversário,,
190700902076328256,Liverpool,Individual indireto; Passe profundidade,Ataque Posicional,,0.75818406,0.6860415,0.62846571,0.86925481,Zona vermelha,1,Gol,Pé,1.0,0.39214439,0.12922305,Ninguém,Adversário,,
190700957562347904,Liverpool,Individual direto,Ataque Posicional,,,,0.64772083,0.91752863,Zona amarela,3+,Gol,Pé,,0.24522102,0.50067206,Ninguém,Adversário,,
190701031077205984,Liverpool,Passe profundidade,Recuperada no Ataque,,0.65122011,0.60128556,0.62735648,0.85500429,Zona vermelha,2,Bloqueada,Pé,2.0,,,,Adversário,,
190701072385260416,Liverpool,Rebote,Recuperada no Ataque,,,,0.38910954,0.94044404,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190701111363275424,Liverpool,Passe profundidade; Cruzamento simples,Ataque Rápido,,0.83852236,0.85645136,0.47653059,0.88676059,Zona vermelha,1,Gol,Cabeça,3.0,0.0934632,0.33771404,Ninguém,Adversário,,
190701156079375136,Liverpool,,Ataque Rápido,,,,0.69393801,0.7310777,Zona verde,3+,Bloqueada,Pé,,,,,Adversário,,
190701196317562048,Liverpool,Lançamento; Troca de passes,Ataque Rápido,,0.70960767,0.83019534,0.59538426,0.76523563,Zona amarela,2,Trave,Pé,,,,,Adversário,,
190701226802894432,Liverpool,Rebote,Ataque Rápido,,,,0.43527019,0.89719157,Zona vermelha,1,Certa,Pé,3.0,0.34006524,0.40779362,,Adversário,,
190701644142644736,Liverpool,Lançamento,Ataque Posicional,,0.47833992,0.65582618,0.56564317,0.88685469,Zona vermelha,1,Gol,Pé,3.0,0.18238445,0.10425263,Goleiro,Adversário,,
190701728725811776,Liverpool,Troca de passes,Ataque Posicional,,0.87644042,0.79120876,0.63730483,0.79949053,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190701757063094304,Liverpool,,Ataque Posicional,,,,0.33686112,0.77858814,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190701795194305152,Liverpool,Cruzamento profundidade; Passe funil,Ataque Posicional,,,,0.5115874,0.79938512,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190701837057867040,Liverpool,Individual direto,Ataque Posicional,,,,0.26623636,0.77578146,Zona amarela,3+,Gol,Pé,,0.23205615,0.70120315,Defensor,Adversário,,
190701877809499488,Liverpool,Passe profundidade,Ataque Rápido,,0.42392561,0.70944391,0.56299855,0.84736505,Zona vermelha,2,Fora,Pé,1.0,,,,Adversário,,
190701939173078720,Liverpool,Cruzamento simples,Ataque Posicional,,0.93674959,0.82083123,0.51056434,0.89279344,Zona vermelha,1,Fora,Cabeça,3.0,,,,Adversário,,
190702030799195936,Liverpool,Individual indireto; Passe profundidade; Passe funil,Ataque Posicional,,0.16863452,0.88973572,0.38458562,0.92272663,Zona vermelha,3+,Fora,Pé,3.0,,,,Adversário,,
190702091214503680,Liverpool,Passe profundidade; Cruzamento simples,Ataque Posicional,,0.19431934,0.91390438,0.65201191,0.90200443,Zona amarela,1,Certa,Pé,,0.90000837,0.54019862,,Adversário,,
190702162611403360,Liverpool,Cruzamento profundidade; Passe funil,Ataque Posicional,,0.7982787,0.87900849,0.43833739,0.83666006,Zona vermelha,1,Bloqueada,Pé,4.0,,,,Adversário,,
190702209707487520,Liverpool,Rebote,Ataque Posicional,,,,0.31531677,0.81436206,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190702247750827872,Liverpool,Cruzamento simples,Ataque Posicional,,0.14346122,0.88638639,0.64529403,0.86990632,Zona amarela,1,Certa,Pé,,0.62579358,0.25253769,,Adversário,,
190702317018439968,Liverpool,Troca de passes; Individual direto,Ataque Posicional,,,,0.72265486,0.87932667,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190702342501259584,Liverpool,Rebote,Ataque Posicional,,,,0.53755092,0.82594423,Zona vermelha,2,Bloqueada,Pé,5.0,,,,Adversário,,
190702387257414752,Liverpool,Troca de passes; Passe profundidade; Cruzamento simples,Ataque Rápido,,0.80205548,0.85087576,0.51145102,0.88805036,Zona vermelha,1,Certa,Cabeça,4.0,0.39683232,0.5694892,,Adversário,,
190702455113403520,Liverpool,Rebote,Ataque Rápido,,,,0.45431105,0.91791312,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190702501351428608,Liverpool,,Ataque Posicional,,,,0.72865881,0.77487745,Zona amarela,3+,Certa,Pé,,0.80905458,0.06421289,,Adversário,,
190702540751241984,Liverpool,,Ataque Rápido,,,,0.62219176,0.75385835,Zona verde,1,Fora,Pé,,,,,Adversário,,
190702583528993120,Liverpool,Troca de passes,Ataque Posicional,,0.10169681,0.87915511,0.43079885,0.75734002,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190702616199524448,Liverpool,Troca de passes,Recuperada no Ataque,,0.64579172,0.72238324,0.55747134,0.75435861,Zona amarela,2,Certa,Pé,,0.55566771,0.2528615,,Adversário,,
190702648751408416,Liverpool,Rebote,Recuperada no Ataque,,,,0.65414144,0.92939938,Zona amarela,1,Certa,Pé,,0.8953282,0.50682685,,Adversário,,
190702727799413856,Liverpool,,Ataque Rápido,,,,0.5447325,0.74055162,Zona verde,3+,Bloqueada,Pé,,,,,Adversário,,
190702756339891680,Liverpool,,Ataque Rápido,,,,0.41136624,0.77771308,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190702801953951648,Liverpool,Passe profundidade,Ataque Posicional,,0.64543871,0.73032848,0.44419785,0.85869091,Zona vermelha,2,Certa,Pé,1.0,0.59580641,0.77339382,,Adversário,,
190702944173859200,Liverpool,Pivô; Individual indireto; Troca de passes,Ataque Rápido,,0.60633907,0.82473313,0.55221649,0.79512687,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190702994657969632,Liverpool,Troca de passes; Passe profundidade; Cruzamento profundidade,Ataque Posicional,,0.72528406,0.89811499,0.54268243,0.91229441,Zona vermelha,1,Gol,Pé,5.0,0.49114679,0.43573425,Ninguém,Adversário,,
190703040286700352,Liverpool,Individual indireto; Cruzamento profundidade,Ataque Rápido,,0.65746995,0.9457964,0.46582483,0.90582854,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190703114442126528,Liverpool,Troca de passes,Ataque Rápido,,0.33872738,0.84221773,0.50617364,0.78332227,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190703431006684192,Liverpool,Troca de passes; Passe funil,Ataque Rápido,,0.29261179,0.85936167,0.4836849,0.82646303,Zona vermelha,1,Bloqueada,Pé,3.0,,,,Adversário,,
190703462574015616,Liverpool,Rebote; Individual direto,Ataque Rápido,,,,0.63816621,0.89296232,Zona amarela,3+,Certa,Pé,,0.43150943,0.24966811,,Adversário,,
190703510057752512,Liverpool,Erro adversário; Troca de passes,Contra Ataque,5.0,0.75393528,0.85009164,0.64284509,0.80689814,Zona amarela,1,Fora,Pé,,,,,Adversário,,
190703572375040640,Liverpool,Troca de passes; Individual indireto,Ataque Posicional,,0.88982638,0.79714039,0.56474108,0.77269135,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190703618748832832,Liverpool,Individual direto,Ataque Rápido,,,,0.47036179,0.7768774,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190703647549841472,Liverpool,Passe profundidade; Individual direto,Ataque Rápido,,0.60492623,0.49320299,0.64684957,0.86253529,Zona amarela,3+,Certa,Pé,,0.69647449,0.12400484,,Adversário,,
190703694828361024,Liverpool,Passe profundidade,Contra Ataque,3.0,0.69903829,0.61886007,0.35706419,0.88175051,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190703728049714656,Liverpool,Troca de passes,Recuperada no Ataque,,0.51682565,0.74362632,0.60020506,0.81097608,Zona vermelha,2,Fora,Pé,3.0,,,,Adversário,,
190703832808924416,Liverpool,Lançamento; Passe funil,Ataque Posicional,,0.12563436,0.85662223,0.47166829,0.79624138,Zona amarela,1,Certa,Pé,,0.15864833,0.48086779,,Adversário,,
190703893271397088,Liverpool,Passe profundidade; Troca de passes,Ataque Rápido,,0.29567306,0.93154666,0.32461444,0.8905223,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190703931976769760,Liverpool,Individual direto,Ataque Posicional,,,,0.31446369,0.83894579,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190703963328513728,Liverpool,Lançamento; Pivô; Passe profundidade; Individual direto,Contra Ataque,3.0,0.27725877,0.66015117,0.50744772,0.83438442,Zona vermelha,3+,Certa,Pé,2.0,0.73867532,0.07561704,,Adversário,,
190704021256123264,Liverpool,Lançamento; Individual direto,Contra Ataque,4.0,0.5240436,0.37411184,0.40933198,0.85666621,Zona vermelha,3+,Bloqueada,Pé,3.0,,,,Adversário,,
190704100187680128,Liverpool,Passe profundidade; Cruzamento simples; Passe funil,Ataque Posicional,,0.32972895,0.87269701,0.44213632,0.87859885,Zona vermelha,2,Gol,Pé,2.0,0.87992251,0.19825866,Ninguém,Adversário,,
190704151135633088,Liverpool,,Ataque Rápido,,,,0.44161451,0.73501653,Zona verde,2,Fora,Pé,,,,,Adversário,,
190704188897883232,Liverpool,,Ataque Rápido,,0.49439066,0.71393643,0.40162068,0.75201754,Zona verde,2,Fora,Pé,,,,,Adversário,,
190704253779412800,Liverpool,Lançamento,Ataque Rápido,,0.8115433,0.5726657,0.43546192,0.86985501,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190704312038198624,Liverpool,Passe profundidade; Passe funil,Ataque Posicional,,0.72368068,0.906327,0.55769983,0.84119935,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190704393213046304,Liverpool,Cruzamento profundidade,Ataque Posicional,,0.79886771,0.7641556,0.51907614,0.88762637,Zona vermelha,1,Fora,Cabeça,2.0,,,,Adversário,,
190704447539634976,Liverpool,,Ataque Rápido,,,,0.51465224,0.68766255,Zona verde,3+,Certa,Pé,,0.88315648,0.11852738,,Adversário,,
190704519961850624,Liverpool,,Ataque Posicional,,,,0.50624005,0.72739384,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190704589495516608,Liverpool,,Ataque Rápido,,0.19570015,0.78742825,0.44251305,0.74784957,Zona verde,2,Certa,Pé,,0.76054265,0.07716906,,Adversário,,
190704642284542048,Liverpool,Individual direto,Ataque Rápido,,,,0.46493933,0.77850981,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190704686770243360,Liverpool,Lançamento,Contra Ataque,3.0,,,0.5071552,0.80853913,Zona vermelha,3+,Certa,Pé,3.0,0.76363672,0.0898129,,Adversário,,
190704729869535520,Liverpool,Troca de passes,Ataque Rápido,,0.70570716,0.77389133,0.67327639,0.80627557,Zona amarela,2,Certa,Pé,,0.3346522,0.81328989,,Adversário,,
190704787230552800,Liverpool,Cruzamento profundidade,Ataque Posicional,,0.14507409,0.80031317,0.46808046,0.88691901,Zona vermelha,1,Gol,Cabeça,1.0,0.80608117,0.28093391,Ninguém,Adversário,,
190704863110937824,Liverpool,Troca de passes,Contra Ataque,4.0,0.41108675,0.60673022,0.34214245,0.83570723,Zona amarela,3+,Certa,Pé,,0.04829356,0.53727945,,Adversário,,
190708946386439648,Liverpool,Lançamento,Ataque Posicional,,0.71914016,0.6909921,0.57252906,0.88674267,Zona vermelha,1,Fora,Pé,1.0,,,,Adversário,,
190709172479808608,Liverpool,Troca de passes,Ataque Rápido,,,,0.4707488,0.77772923,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190709254351671424,Liverpool,,Ataque Rápido,,,,0.41884746,0.73813825,Zona verde,1,Fora,Pé,,,,,Adversário,,
190709296119061696,Liverpool,Troca de passes; Passe profundidade; Passe funil,Ataque Posicional,,,,0.62320059,0.82248249,Zona vermelha,2,Bloqueada,Pé,3.0,,,,Adversário,,
190709368848869632,Liverpool,Troca de passes; Passe profundidade; Pivô,Ataque Posicional,,0.49601182,0.76090256,0.52991315,0.84562419,Zona vermelha,2,Certa,Pé,1.0,0.53267107,0.06204113,,Adversário,,
190709418994704544,Liverpool,Lançamento; Cruzamento simples,Ataque Rápido,,0.12168562,0.80021403,0.50621752,0.86397904,Zona vermelha,3+,Bloqueada,Pé,4.0,,,,Adversário,,
190709474960072096,Liverpool,Passe profundidade; Individual direto,Ataque Posicional,,0.4653805,0.76132811,0.42731578,0.82967759,Zona vermelha,3+,Certa,Pé,3.0,0.28160145,0.11639067,,Adversário,,
190709552792794304,Liverpool,Lançamento; Troca de passes,Ataque Posicional,,0.76554274,0.89814868,0.68776249,0.877032,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190709618890119200,Liverpool,Passe profundidade; Inversão,Ataque Posicional,,0.71759885,0.74203757,0.56389156,0.8490716,Zona vermelha,1,Gol,Pé,1.0,0.86297495,0.08004869,Ninguém,Adversário,,
190709702664330944,Liverpool,Passe profundidade; Individual direto,Ataque Posicional,,,,0.75300512,0.84143473,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190709741600754912,Liverpool,Troca de passes,Ataque Posicional,,0.68912473,0.86465487,0.65564243,0.80512911,Zona amarela,1,Certa,Pé,,0.8196445,0.68126116,,Adversário,,
190709800700674752,Liverpool,Troca de passes,Ataque Rápido,,0.27232373,0.87617203,0.35576323,0.78826077,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
